** CONVERTED FROM s03_d1.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Sun Jan 14 10:43:31 2018
** DATE: Fri Dec  1 22:29:34 2017
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.56 Aug 18 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-AAE40
** CAMERA_CONFIG: AAE40140.SCD
**

MSG	1941757 RECCFG CR 500 2 1 R
MSG	1941757 ELCLCFG MTABLER
MSG	1941757 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1941757 THRESHOLDS R 82 217
MSG	1941757 ELCL_PROC ELLIPSE  (5)
MSG	1941757 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1941758 !MODE RECORD CR 500 2 1 R
START	1941759 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
INPUT	1941759	127
1941759	   .	   .	    0.0	...
SSACC R  1941761
SBLINK R 1941761
1942185	   .	   .	    0.0	...
1942187	   .	   .	    0.0	...
1942189	   .	   .	    0.0	...
1942191	   .	   .	    0.0	...
1942193	   .	   .	    0.0	...
1942195	   .	   .	    0.0	...
1942197	   .	   .	    0.0	...
1942199	   .	   .	    0.0	...
1942201	   .	   .	    0.0	...
1942203	   .	   .	    0.0	...
1942205	   .	   .	    0.0	...
1942207	   .	   .	    0.0	...
1942209	   .	   .	    0.0	...
1942211	   .	   .	    0.0	...
1942213	   .	   .	    0.0	...
1942215	   .	   .	    0.0	...
1942217	   .	   .	    0.0	...
1942219	   .	   .	    0.0	...
1942221	   .	   .	    0.0	...
1942223	   .	   .	    0.0	...
1942225	   .	   .	    0.0	...
1942227	   .	   .	    0.0	...
1942229	   .	   .	    0.0	...
1942231	   .	   .	    0.0	...
1942233	   .	   .	    0.0	...
1942235	   .	   .	    0.0	...
1942237	   .	   .	    0.0	...
1942239	   .	   .	    0.0	...
1942241	   .	   .	    0.0	...
1942243	   .	   .	    0.0	...
1942245	   .	   .	    0.0	...
1942247	   .	   .	    0.0	...
1942249	   .	   .	    0.0	...
1942251	   .	   .	    0.0	...
1942253	   .	   .	    0.0	...
1942255	   .	   .	    0.0	...
1942257	   .	   .	    0.0	...
1942259	   .	   .	    0.0	...
1942261	   .	   .	    0.0	...
1942263	   .	   .	    0.0	...
1942265	   .	   .	    0.0	...
1942267	   .	   .	    0.0	...
1942269	   .	   .	    0.0	...
1942271	   .	   .	    0.0	...
1942273	   .	   .	    0.0	...
1942275	   .	   .	    0.0	...
1942277	   .	   .	    0.0	...
1942279	   .	   .	    0.0	...
1942281	   .	   .	    0.0	...
1942283	   .	   .	    0.0	...
1942285	   .	   .	    0.0	...
1942287	   .	   .	    0.0	...
1942289	   .	   .	    0.0	...
1942291	   .	   .	    0.0	...
1942293	   .	   .	    0.0	...
1942295	   .	   .	    0.0	...
1942297	   .	   .	    0.0	...
1942299	   .	   .	    0.0	...
