** CONVERTED FROM s45_d2.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Sun Jan 14 10:46:51 2018
** DATE: Sat Jan 13 14:17:31 2018
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.56 Aug 18 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-AAE40
** CAMERA_CONFIG: AAE40140.SCD
**

MSG	3533982 DRIFTCORRECT R RIGHT at 960,540  OFFSET 4.03 deg.  161.3,-30.0 pix.
INPUT	3688009	127
MSG	3688018 RECCFG CR 500 2 1 R
MSG	3688018 ELCLCFG MTABLER
MSG	3688018 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3688018 THRESHOLDS R 91 237
MSG	3688018 ELCL_PROC ELLIPSE  (5)
MSG	3688018 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	3688019 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
MSG	3688019 !MODE RECORD CR 500 2 1 R
3688465	 1089.5	  634.8	 6989.0	...
3688467	 1099.2	  603.6	 7064.0	...
3688469	 1107.9	  570.1	 7169.0	...
3688471	 1114.0	  546.8	 7238.0	...
3688473	 1114.7	  536.4	 7270.0	...
3688475	 1114.8	  524.7	 7289.0	...
3688477	 1114.5	  511.7	 7310.0	...
3688479	 1114.3	  494.8	 7348.0	...
3688481	 1113.8	  481.2	 7400.0	...
3688483	 1113.4	  469.8	 7450.0	...
3688485	 1111.9	  461.6	 7501.0	...
3688487	 1109.4	  460.3	 7522.0	...
3688489	 1106.3	  459.8	 7543.0	...
ESACC R  3688021	3688489	470	   .	   .	 1106.3	  459.8	 2.6e+06	    586
SFIX R   3688491
3688491	 1103.5	  461.5	 7545.0	...
3688493	 1101.2	  463.3	 7541.0	...
3688495	 1099.5	  465.0	 7533.0	...
3688497	 1098.1	  466.2	 7521.0	...
3688499	 1097.0	  467.9	 7507.0	...
3688501	 1096.0	  468.9	 7496.0	...
3688503	 1095.0	  469.9	 7491.0	...
3688505	 1094.0	  470.5	 7489.0	...
3688507	 1092.8	  471.3	 7485.0	...
3688509	 1092.0	  471.9	 7480.0	...
3688511	 1091.2	  472.8	 7471.0	...
3688513	 1090.8	  474.6	 7462.0	...
3688515	 1090.2	  476.2	 7454.0	...
3688517	 1089.2	  479.4	 7448.0	...
3688519	 1088.0	  482.1	 7441.0	...
3688521	 1086.1	  484.9	 7434.0	...
3688523	 1083.9	  486.7	 7425.0	...
3688525	 1082.1	  489.3	 7415.0	...
3688527	 1080.3	  493.3	 7398.0	...
3688529	 1078.7	  497.8	 7388.0	...
3688531	 1076.8	  501.0	 7378.0	...
3688533	 1075.4	  503.3	 7372.0	...
3688535	 1073.9	  504.2	 7363.0	...
3688537	 1072.3	  505.1	 7358.0	...
3688539	 1070.7	  507.0	 7347.0	...
3688541	 1069.0	  509.6	 7336.0	...
3688543	 1067.7	  513.0	 7326.0	...
3688545	 1066.4	  516.2	 7324.0	...
3688547	 1065.2	  520.0	 7314.0	...
3688549	 1063.9	  524.5	 7306.0	...
3688551	 1062.9	  527.9	 7298.0	...
3688553	 1062.3	  530.0	 7294.0	...
3688555	 1061.4	  531.5	 7286.0	...
3688557	 1060.5	  532.6	 7274.0	...
3688559	 1059.6	  533.6	 7261.0	...
3688561	 1059.4	  534.4	 7249.0	...
3688563	 1059.1	  535.4	 7235.0	...
3688565	 1058.4	  536.5	 7227.0	...
3688567	 1057.7	  537.1	 7216.0	...
3688569	 1057.1	  538.9	 7210.0	...
3688571	 1057.0	  540.8	 7201.0	...
3688573	 1056.6	  542.7	 7192.0	...
3688575	 1056.3	  543.1	 7183.0	...
3688577	 1055.6	  543.2	 7173.0	...
3688579	 1055.1	  543.1	 7164.0	...
3688581	 1054.1	  543.1	 7154.0	...
3688583	 1053.5	  543.2	 7149.0	...
3688585	 1052.5	  543.5	 7141.0	...
3688587	 1052.0	  544.5	 7129.0	...
3688589	 1051.5	  545.4	 7115.0	...
3688591	 1051.5	  545.6	 7105.0	...
3688593	 1050.8	  545.2	 7097.0	...
3688595	 1049.8	  544.9	 7083.0	...
3688597	 1048.6	  545.2	 7071.0	...
3688599	 1047.9	  545.3	 7059.0	...
3688601	 1047.6	  545.3	 7053.0	...
3688603	 1047.5	  544.5	 7044.0	...
3688605	 1047.5	  543.5	 7037.0	...
3688607	 1047.5	  542.7	 7026.0	...
3688609	 1046.9	  542.5	 7015.0	...
3688611	 1046.0	  542.2	 6999.0	...
3688613	 1045.0	  542.0	 6988.0	...
EFIX R   3688491	3688613	124	 1068.5	  514.8	   7284
SSACC R  3688615
3688615	 1044.5	  541.8	 6975.0	...
3688617	 1045.2	  541.0	 6965.0	...
3688619	 1048.1	  538.7	 6954.0	...
3688621	 1053.8	  533.5	 6943.0	...
3688623	 1062.1	  526.2	 6932.0	...
3688625	 1073.0	  517.3	 6920.0	...
3688627	 1084.5	  509.2	 6916.0	...
3688629	 1094.9	  502.4	 6907.0	...
3688631	 1102.2	  497.9	 6898.0	...
3688633	 1107.2	  494.1	 6883.0	...
3688635	 1110.2	  491.4	 6874.0	...
3688637	 1111.7	  489.2	 6864.0	...
ESACC R  3688615	3688637	24	 1044.5	  541.8	 1111.7	  489.2	   2.14	    157
SFIX R   3688639
3688639	 1112.0	  487.5	 6858.0	...
3688641	 1110.9	  486.2	 6849.0	...
3688643	 1109.5	  485.6	 6840.0	...
3688645	 1106.8	  485.9	 6829.0	...
3688647	 1104.5	  486.2	 6818.0	...
3688649	 1102.1	  486.2	 6807.0	...
3688651	 1101.0	  486.3	 6798.0	...
3688653	 1100.6	  486.3	 6791.0	...
3688655	 1100.6	  486.3	 6782.0	...
3688657	 1100.9	  486.2	 6773.0	...
3688659	 1101.4	  486.2	 6765.0	...
3688661	 1102.1	  486.2	 6757.0	...
3688663	 1102.6	  486.2	 6749.0	...
3688665	 1103.2	  485.6	 6737.0	...
3688667	 1104.0	  484.8	 6729.0	...
3688669	 1104.6	  483.8	 6720.0	...
3688671	 1105.2	  483.0	 6714.0	...
3688673	 1105.8	  482.5	 6707.0	...
3688675	 1106.5	  482.2	 6699.0	...
3688677	 1107.5	  481.7	 6687.0	...
3688679	 1108.1	  481.2	 6676.0	...
3688681	 1108.3	  481.2	 6667.0	...
3688683	 1108.0	  481.7	 6656.0	...
3688685	 1107.8	  481.8	 6648.0	...
3688687	 1107.9	  481.3	 6643.0	...
3688689	 1108.3	  480.8	 6637.0	...
3688691	 1108.7	  480.7	 6631.0	...
3688693	 1109.1	  480.9	 6625.0	...
3688695	 1109.1	  481.1	 6619.0	...
3688697	 1109.2	  481.2	 6613.0	...
3688699	 1109.1	  481.2	 6600.0	...
3688701	 1109.0	  481.1	 6591.0	...
3688703	 1108.9	  480.9	 6579.0	...
3688705	 1109.2	  480.7	 6574.0	...
3688707	 1109.5	  480.5	 6563.0	...
3688709	 1109.5	  480.5	 6552.0	...
3688711	 1109.4	  480.5	 6540.0	...
3688713	 1109.2	  480.4	 6535.0	...
3688715	 1109.1	  480.1	 6531.0	...
3688717	 1109.1	  479.9	 6527.0	...
3688719	 1109.2	  479.7	 6522.0	...
3688721	 1109.5	  479.7	 6516.0	...
3688723	 1109.8	  479.2	 6513.0	...
3688725	 1109.9	  478.8	 6507.0	...
3688727	 1109.8	  478.7	 6500.0	...
3688729	 1109.7	  478.9	 6491.0	...
3688731	 1109.6	  479.1	 6483.0	...
3688733	 1109.6	  479.1	 6479.0	...
3688735	 1109.8	  479.0	 6476.0	...
3688737	 1110.0	  478.8	 6472.0	...
3688739	 1110.0	  478.7	 6467.0	...
3688741	 1109.8	  478.4	 6465.0	...
3688743	 1109.5	  478.2	 6460.0	...
3688745	 1109.4	  477.9	 6454.0	...
3688747	 1109.3	  477.9	 6443.0	...
3688749	 1109.3	  477.9	 6438.0	...
3688751	 1109.3	  477.9	 6433.0	...
3688753	 1109.3	  477.9	 6433.0	...
3688755	 1109.4	  477.8	 6426.0	...
3688757	 1109.1	  477.5	 6414.0	...
3688759	 1108.9	  477.2	 6401.0	...
3688761	 1108.5	  476.9	 6395.0	...
3688763	 1108.4	  476.8	 6389.0	...
3688765	 1108.3	  476.6	 6384.0	...
3688767	 1108.3	  476.5	 6376.0	...
3688769	 1108.4	  476.3	 6371.0	...
3688771	 1108.5	  476.2	 6366.0	...
3688773	 1108.5	  476.6	 6359.0	...
3688775	 1108.4	  477.2	 6352.0	...
3688777	 1108.2	  478.1	 6344.0	...
3688779	 1108.0	  478.5	 6340.0	...
3688781	 1107.7	  479.1	 6334.0	...
3688783	 1107.3	  479.3	 6329.0	...
3688785	 1106.8	  479.6	 6326.0	...
3688787	 1106.3	  479.9	 6318.0	...
3688789	 1106.0	  480.3	 6312.0	...
3688791	 1105.8	  480.7	 6299.0	...
3688793	 1105.6	  480.6	 6292.0	...
3688795	 1105.6	  480.5	 6285.0	...
3688797	 1105.8	  479.7	 6285.0	...
3688799	 1106.0	  479.0	 6281.0	...
